period,air_temperature
11133,7.7
11134,7.625
11135,7.55
11136,7.475
11137,7.4
11138,7.3
11139,7.2
11140,7.1
11141,7.0
11142,6.85
11143,6.7
11144,6.55
11145,6.4
11146,6.325
11147,6.25
11148,6.175
11149,6.1
11150,6.075
11151,6.05
11152,6.025
11153,6.0
11154,5.95
11155,5.9
11156,5.85
11157,5.8
11158,5.875
11159,5.95
11160,6.025
11161,6.1
11162,6.05
11163,6.0
11164,5.95
11165,5.9
11166,5.9
11167,5.9
11168,5.9
11169,5.9
11170,6.0
11171,6.1
11172,6.2
11173,6.3
11174,6.375
11175,6.45
11176,6.525
11177,6.6
11178,6.6
11179,6.6
11180,6.6
11181,6.6
11182,6.675
11183,6.75
11184,6.825
11185,6.9
11186,6.925
11187,6.95
11188,6.975
11189,7.0
11190,7.0
11191,7.0
11192,7.0
11193,7.0
11194,6.95
11195,6.9
11196,6.85
11197,6.8
11198,6.75
11199,6.7
11200,6.65
11201,6.6
11202,6.575
11203,6.55
11204,6.525
11205,6.5
11206,6.525
11207,6.55
11208,6.575
11209,6.6
11210,6.6
11211,6.6
11212,6.6
11213,6.6
11214,6.625
11215,6.65
11216,6.675
11217,6.7
11218,6.725
11219,6.75
11220,6.775
11221,6.8
11222,6.875
11223,6.95
11224,7.025
11225,7.1
11226,7.15
11227,7.2
11228,7.25
11229,7.3
11230,7.4
11231,7.5
11232,7.6
11233,7.7
11234,7.75
11235,7.8
11236,7.85
11237,7.9
11238,7.95
11239,8.0
11240,8.05
11241,8.1
11242,8.4
11243,8.7
11244,9.0
11245,9.3
11246,8.95
11247,8.6
11248,8.25
11249,7.9
11250,7.925
11251,7.95
11252,7.975
11253,8.0
11254,8.175
11255,8.35
11256,8.525
11257,8.7
11258,8.575
11259,8.45
11260,8.325
11261,8.2
11262,8.5
11263,8.8
11264,9.1
11265,9.4
11266,9.4
11267,9.4
11268,9.4
11269,9.4
11270,9.125
11271,8.85
11272,8.575
11273,8.3
11274,8.25
11275,8.2
11276,8.15
11277,8.1
11278,8.3
11279,8.5
11280,8.7
11281,8.9
11282,9.125
11283,9.35
11284,9.575
11285,9.8
11286,9.9
11287,10.0
11288,10.1
11289,10.2
11290,10.275
11291,10.35
11292,10.425
11293,10.5
11294,10.525
11295,10.55
11296,10.575
11297,10.6
11298,10.6
11299,10.6
11300,10.6
11301,10.6
11302,10.575
11303,10.55
11304,10.525
11305,10.5
11306,10.45
11307,10.4
11308,10.35
11309,10.3
11310,10.225
11311,10.15
11312,10.075
11313,10.0
11314,9.975
11315,9.95
11316,9.925
11317,9.9
11318,9.575
11319,9.25
11320,8.925
11321,8.6
11322,8.425
11323,8.25
11324,8.075
11325,7.9
11326,7.95
11327,8.0
11328,8.05
11329,8.1
11330,8.35
11331,8.6
11332,8.85
11333,9.1
11334,9.1
11335,9.1
11336,9.1
11337,9.1
11338,9.0
11339,8.9
11340,8.8
11341,8.7
11342,8.6
11343,8.5
11344,8.4
11345,8.3
11346,8.225
11347,8.15
11348,8.075
11349,8.0
11350,8.075
11351,8.15
11352,8.225
11353,8.3
11354,8.325
11355,8.35
11356,8.375
11357,8.4
11358,8.45
11359,8.5
11360,8.55
11361,8.6
11362,8.65
11363,8.7
11364,8.75
11365,8.8
11366,8.75
11367,8.7
11368,8.65
11369,8.6
11370,8.625
11371,8.65
11372,8.675
11373,8.7
11374,8.725
11375,8.75
11376,8.775
11377,8.8
11378,8.9
11379,9.0
11380,9.1
11381,9.2
11382,9.075
11383,8.95
11384,8.825
11385,8.7
11386,8.7
11387,8.7
11388,8.7
11389,8.7
11390,8.65
11391,8.6
11392,8.55
11393,8.5
11394,8.6
11395,8.7
11396,8.8
11397,8.9
11398,8.7
11399,8.5
11400,8.3
11401,8.1
11402,8.025
11403,7.95
11404,7.875
11405,7.8
11406,7.825
11407,7.85
11408,7.875
11409,7.9
11410,7.875
11411,7.85
11412,7.825
11413,7.8
11414,7.75
11415,7.7
11416,7.65
11417,7.6
11418,7.575
11419,7.55
11420,7.525
11421,7.5
11422,7.45
11423,7.4
11424,7.35
11425,7.3
11426,7.325
11427,7.35
11428,7.375
11429,7.4
11430,7.425
11431,7.45
11432,7.475
11433,7.5
11434,7.475
11435,7.45
11436,7.425
11437,7.4
11438,7.35
11439,7.3
11440,7.25
11441,7.2
11442,7.275
11443,7.35
11444,7.425
11445,7.5
11446,7.525
11447,7.55
11448,7.575
11449,7.6
11450,7.55
11451,7.5
11452,7.45
11453,7.4
11454,7.45
11455,7.5
11456,7.55
11457,7.6
11458,7.75
11459,7.9
11460,8.05
11461,8.2
11462,8.275
11463,8.35
11464,8.425
11465,8.5
11466,8.5
11467,8.5
11468,8.5
11469,8.5
11470,8.475
11471,8.45
11472,8.425
11473,8.4
11474,8.175
11475,7.95
11476,7.725
11477,7.5
11478,7.375
11479,7.25
11480,7.125
11481,7.0
11482,7.05
11483,7.1
11484,7.15
11485,7.2
11486,7.075
11487,6.95
11488,6.825
11489,6.7
11490,6.5
11491,6.3
11492,6.1
11493,5.9
11494,5.95
11495,6.0
11496,6.05
11497,6.1
11498,5.85
11499,5.6
11500,5.35
11501,5.1
11502,5.2
11503,5.3
11504,5.4
11505,5.5
11506,5.3
11507,5.1
11508,4.9
11509,4.7
11510,4.425
11511,4.15
11512,3.875
11513,3.6
11514,3.6
11515,3.6
11516,3.6
11517,3.6
11518,3.6
11519,3.6
11520,3.6
11521,3.6
11522,3.475
11523,3.35
11524,3.225
11525,3.1
11526,3.15
11527,3.2
11528,3.25
11529,3.3
11530,3.225
11531,3.15
11532,3.075
11533,3.0
11534,2.95
11535,2.9
11536,2.85
11537,2.8
11538,2.925
11539,3.05
11540,3.175
11541,3.3
11542,3.4
11543,3.5
11544,3.6
11545,3.7
11546,3.85
11547,4.0
11548,4.15
11549,4.3
11550,4.4
11551,4.5
11552,4.6
11553,4.7
11554,4.55
11555,4.4
11556,4.25
11557,4.1
11558,4.25
11559,4.4
11560,4.55
11561,4.7
11562,4.7
11563,4.7
11564,4.7
11565,4.7
11566,4.9
11567,5.1
11568,5.3
11569,5.5
11570,5.425
11571,5.35
11572,5.275
11573,5.2
11574,5.1
11575,5.0
11576,4.9
11577,4.8
11578,4.8
11579,4.8
11580,4.8
11581,4.8
11582,4.8
11583,4.8
11584,4.8
11585,4.8
11586,4.675
11587,4.55
11588,4.425
11589,4.3
11590,4.275
11591,4.25
11592,4.225
11593,4.2
11594,4.125
11595,4.05
11596,3.975
11597,3.9
11598,3.65
11599,3.4
11600,3.15
11601,2.9
11602,2.9
11603,2.9
11604,2.9
11605,2.9
11606,3.0
11607,3.1
11608,3.2
11609,3.3
11610,3.25
11611,3.2
11612,3.15
11613,3.1
11614,3.05
11615,3.0
11616,2.95
11617,2.9
11618,3.025
11619,3.15
11620,3.275
11621,3.4
11622,3.375
11623,3.35
11624,3.325
11625,3.3
11626,3.25
11627,3.2
11628,3.15
11629,3.1
11630,3.025
11631,2.95
11632,2.875
11633,2.8
11634,2.825
11635,2.85
11636,2.875
11637,2.9
11638,2.975
11639,3.05
11640,3.125
11641,3.2
11642,3.4
11643,3.6
11644,3.8
11645,4.0
11646,4.175
11647,4.35
11648,4.525
11649,4.7
11650,4.8
11651,4.9
11652,5.0
11653,5.1
11654,5.325
11655,5.55
11656,5.775
11657,6.0
11658,5.95
11659,5.9
11660,5.85
11661,5.8
11662,5.9
11663,6.0
11664,6.1
11665,6.2
11666,5.9
11667,5.6
11668,5.3
11669,5.0
11670,5.05
11671,5.1
11672,5.15
11673,5.2
11674,5.45
11675,5.7
11676,5.95
11677,6.2
11678,5.925
11679,5.65
11680,5.375
11681,5.1
11682,5.05
11683,5.0
11684,4.95
11685,4.9
11686,4.875
11687,4.85
11688,4.825
11689,4.8
11690,4.7
11691,4.6
11692,4.5
11693,4.4
11694,4.15
11695,3.9
11696,3.65
11697,3.4
11698,3.25
11699,3.1
11700,2.95
11701,2.8
11702,2.75
11703,2.7
11704,2.65
11705,2.6
11706,2.575
11707,2.55
11708,2.525
11709,2.5
11710,2.675
11711,2.85
11712,3.025
11713,3.2
11714,3.25
11715,3.3
11716,3.35
11717,3.4
11718,3.225
11719,3.05
11720,2.875
11721,2.7
11722,2.75
11723,2.8
11724,2.85
11725,2.9
11726,3.0
11727,3.1
11728,3.2
11729,3.3
11730,3.225
11731,3.15
11732,3.075
11733,3.0
11734,3.075
11735,3.15
11736,3.225
11737,3.3
11738,3.125
11739,2.95
11740,2.775
11741,2.6
11742,3.15
11743,3.7
11744,4.25
11745,4.8
11746,4.975
11747,5.15
11748,5.325
11749,5.5
11750,5.5
11751,5.5
11752,5.5
11753,5.5
11754,5.575
11755,5.65
11756,5.725
11757,5.8
11758,5.725
11759,5.65
11760,5.575
11761,5.5
11762,5.85
11763,6.2
11764,6.55
11765,6.9
11766,6.825
11767,6.75
11768,6.675
11769,6.6
11770,6.625
11771,6.65
11772,6.675
11773,6.7
11774,6.55
11775,6.4
11776,6.25
11777,6.1
11778,5.95
11779,5.8
11780,5.65
11781,5.5
11782,5.4
11783,5.3
11784,5.2
11785,5.1
11786,5.025
11787,4.95
11788,4.875
11789,4.8
11790,4.65
11791,4.5
11792,4.35
11793,4.2
11794,4.225
11795,4.25
11796,4.275
11797,4.3
11798,4.275
11799,4.25
11800,4.225
11801,4.2
11802,4.3
11803,4.4
11804,4.5
11805,4.6
11806,4.5
11807,4.4
11808,4.3
11809,4.2
11810,4.15
11811,4.1
11812,4.05
11813,4.0
11814,4.05
11815,4.1
11816,4.15
11817,4.2
11818,4.3
11819,4.4
11820,4.5
11821,4.6
11822,4.625
11823,4.65
11824,4.675
11825,4.7
11826,4.575
11827,4.45
11828,4.325
11829,4.2
11830,4.15
11831,4.1
11832,4.05
11833,4.0
11834,3.975
11835,3.95
11836,3.925
11837,3.9
11838,3.95
11839,4.0
11840,4.05
11841,4.1
11842,4.175
11843,4.25
11844,4.325
11845,4.4
11846,4.575
11847,4.75
11848,4.925
11849,5.1
11850,5.225
11851,5.35
11852,5.475
11853,5.6
11854,5.6
11855,5.6
11856,5.6
11857,5.6
11858,5.625
11859,5.65
11860,5.675
11861,5.7
11862,5.875
11863,6.05
11864,6.225
11865,6.4
11866,6.4
11867,6.4
11868,6.4
11869,6.4
11870,6.35
11871,6.3
11872,6.25
11873,6.2
11874,6.125
11875,6.05
11876,5.975
11877,5.9
11878,5.85
11879,5.8
11880,5.75
11881,5.7
11882,5.6
11883,5.5
11884,5.4
11885,5.3
11886,5.25
11887,5.2
11888,5.15
11889,5.1
11890,4.95
11891,4.8
11892,4.65
11893,4.5
11894,4.5
11895,4.5
11896,4.5
11897,4.5
11898,4.325
11899,4.15
11900,3.975
11901,3.8
11902,3.875
11903,3.95
11904,4.025
11905,4.1
11906,4.175
11907,4.25
11908,4.325
11909,4.4
11910,4.35
11911,4.3
11912,4.25
11913,4.2
11914,4.125
11915,4.05
11916,3.975
11917,3.9
11918,4.0
11919,4.1
11920,4.2
11921,4.3
11922,4.275
11923,4.25
11924,4.225
11925,4.2
11926,4.45
11927,4.7
11928,4.95
11929,5.2
11930,5.375
11931,5.55
11932,5.725
11933,5.9
11934,5.925
11935,5.95
11936,5.975
11937,6.0
11938,6.15
11939,6.3
11940,6.45
11941,6.6
11942,6.625
11943,6.65
11944,6.675
11945,6.7
11946,6.8
11947,6.9
11948,7.0
11949,7.1
11950,7.0
11951,6.9
11952,6.8
11953,6.7
11954,6.625
11955,6.55
11956,6.475
11957,6.4
11958,6.45
11959,6.5
11960,6.55
11961,6.6
11962,6.625
11963,6.65
11964,6.675
11965,6.7
11966,6.7
11967,6.7
11968,6.7
11969,6.7
11970,6.75
11971,6.8
11972,6.85
11973,6.9
11974,7.025
11975,7.15
11976,7.275
11977,7.4
11978,7.45
11979,7.5
11980,7.55
11981,7.6
11982,7.45
11983,7.3
11984,7.15
11985,7.0
11986,6.825
11987,6.65
11988,6.475
11989,6.3
11990,5.9
11991,5.5
11992,5.1
11993,4.7
11994,4.675
11995,4.65
11996,4.625
11997,4.6
11998,4.55
11999,4.5
12000,4.45
12001,4.4
12002,4.4
12003,4.4
12004,4.4
12005,4.4
12006,4.525
12007,4.65
12008,4.775
12009,4.9
12010,4.65
12011,4.4
12012,4.15
12013,3.9
12014,4.025
12015,4.15
12016,4.275
12017,4.4
12018,4.5
12019,4.6
12020,4.7
12021,4.8
12022,5.025
12023,5.25
12024,5.475
12025,5.7
12026,5.825
12027,5.95
12028,6.075
12029,6.2
12030,6.25
12031,6.3
12032,6.35
12033,6.4
12034,6.625
12035,6.85
12036,7.075
12037,7.3
12038,7.35
12039,7.4
12040,7.45
12041,7.5
12042,7.425
12043,7.35
12044,7.275
12045,7.2
12046,7.125
12047,7.05
12048,6.975
12049,6.9
12050,6.8
12051,6.7
12052,6.6
12053,6.5
12054,6.475
12055,6.45
12056,6.425
12057,6.4
12058,6.625
12059,6.85
12060,7.075
12061,7.3
12062,7.375
12063,7.45
12064,7.525
12065,7.6
12066,7.425
12067,7.25
12068,7.075
12069,6.9
12070,6.95
12071,7.0
12072,7.05
12073,7.1
12074,6.925
12075,6.75
12076,6.575
12077,6.4
12078,6.325
12079,6.25
12080,6.175
12081,6.1
12082,6.125
12083,6.15
12084,6.175
12085,6.2
12086,6.175
12087,6.15
12088,6.125
12089,6.1
12090,6.1
12091,6.1
12092,6.1
12093,6.1
12094,6.1
12095,6.1
12096,6.1
12097,6.1
12098,6.05
12099,6.0
12100,5.95
12101,5.9
12102,5.825
12103,5.75
12104,5.675
12105,5.6
12106,5.6
12107,5.6
12108,5.6
12109,5.6
12110,5.65
12111,5.7
12112,5.75
12113,5.8
12114,5.625
12115,5.45
12116,5.275
12117,5.1
12118,5.4
12119,5.7
12120,6.0
12121,6.3
12122,6.525
12123,6.75
12124,6.975
12125,7.2
12126,7.275
12127,7.35
12128,7.425
12129,7.5
12130,7.65
12131,7.8
12132,7.95
12133,8.1
12134,8.075
12135,8.05
12136,8.025
12137,8.0
12138,8.025
12139,8.05
12140,8.075
12141,8.1
12142,8.3
12143,8.5
12144,8.7
12145,8.9
12146,8.875
12147,8.85
12148,8.825
12149,8.8
12150,8.825
12151,8.85
12152,8.875
12153,8.9
12154,8.7
12155,8.5
12156,8.3
12157,8.1
12158,8.125
12159,8.15
12160,8.175
12161,8.2
12162,8.15
12163,8.1
12164,8.05
12165,8.0
12166,7.975
12167,7.95
12168,7.925
12169,7.9
12170,7.75
12171,7.6
12172,7.45
12173,7.3
12174,6.975
12175,6.65
12176,6.325
12177,6.0
12178,5.475
12179,4.95
12180,4.425
12181,3.9
12182,3.8
12183,3.7
12184,3.6
12185,3.5
12186,3.575
12187,3.65
12188,3.725
12189,3.8
12190,4.025
12191,4.25
12192,4.475
12193,4.7
12194,4.6
12195,4.5
12196,4.4
12197,4.3
12198,4.25
12199,4.2
12200,4.15
12201,4.1
12202,4.35
12203,4.6
12204,4.85
12205,5.1
12206,5.025
12207,4.95
12208,4.875
12209,4.8
12210,5.025
12211,5.25
12212,5.475
12213,5.7
12214,5.925
12215,6.15
12216,6.375
12217,6.6
12218,6.725
12219,6.85
12220,6.975
12221,7.1
12222,7.325
12223,7.55
12224,7.775
12225,8.0
12226,8.1
12227,8.2
12228,8.3
12229,8.4
12230,8.25
12231,8.1
12232,7.95
12233,7.8
12234,7.85
12235,7.9
12236,7.95
12237,8.0
12238,8.05
12239,8.1
12240,8.15
12241,8.2
12242,8.2
12243,8.2
12244,8.2
12245,8.2
12246,8.3
12247,8.4
12248,8.5
12249,8.6
12250,8.625
12251,8.65
12252,8.675
12253,8.7
12254,8.575
12255,8.45
12256,8.325
12257,8.2
12258,7.975
12259,7.75
12260,7.525
12261,7.3
12262,7.125
12263,6.95
12264,6.775
12265,6.6
12266,6.55
12267,6.5
12268,6.45
12269,6.4
12270,5.975
12271,5.55
12272,5.125
12273,4.7
12274,4.5
12275,4.3
12276,4.1
12277,3.9
12278,3.725
12279,3.55
12280,3.375
12281,3.2
12282,3.25
12283,3.3
12284,3.35
12285,3.4
12286,3.25
12287,3.1
12288,2.95
12289,2.8
12290,2.7
12291,2.6
12292,2.5
12293,2.4
12294,2.475
12295,2.55
12296,2.625
12297,2.7
12298,2.65
12299,2.6
12300,2.55
12301,2.5
12302,2.4
12303,2.3
12304,2.2
12305,2.1
12306,2.4
12307,2.7
12308,3.0
12309,3.3
12310,3.675
12311,4.05
12312,4.425
12313,4.8
12314,5.15
12315,5.5
12316,5.85
12317,6.2
12318,6.075
12319,5.95
12320,5.825
12321,5.7
12322,5.575
12323,5.45
12324,5.325
12325,5.2
12326,5.375
12327,5.55
12328,5.725
12329,5.9
12330,5.9
12331,5.9
12332,5.9
12333,5.9
12334,5.675
12335,5.45
12336,5.225
12337,5.0
12338,4.925
12339,4.85
12340,4.775
12341,4.7
12342,4.65
12343,4.6
12344,4.55
12345,4.5
12346,3.9
12347,3.3
12348,2.7
12349,2.1
12350,2.6
12351,3.1
12352,3.6
12353,4.1
12354,4.075
12355,4.05
12356,4.025
12357,4.0
12358,3.825
12359,3.65
12360,3.475
12361,3.3
12362,3.125
12363,2.95
12364,2.775
12365,2.6
12366,2.45
12367,2.3
12368,2.15
12369,2.0
12370,1.925
12371,1.85
12372,1.775
12373,1.7
12374,1.6
12375,1.5
12376,1.4
12377,1.3
12378,1.35
12379,1.4
12380,1.45
12381,1.5
12382,1.625
12383,1.75
12384,1.875
12385,2.0
12386,2.075
12387,2.15
12388,2.225
12389,2.3
12390,2.275
12391,2.25
12392,2.225
12393,2.2
12394,2.025
12395,1.85
12396,1.675
12397,1.5
12398,1.675
12399,1.85
12400,2.025
12401,2.2
12402,2.175
12403,2.15
12404,2.125
12405,2.1
12406,2.125
12407,2.15
12408,2.175
12409,2.2
12410,2.35
12411,2.5
12412,2.65
12413,2.8
12414,2.725
12415,2.65
12416,2.575
12417,2.5
12418,2.625
12419,2.75
12420,2.875
12421,3.0
12422,3.325
12423,3.65
12424,3.975
12425,4.3
12426,4.65
12427,5.0
12428,5.35
12429,5.7
12430,5.525
12431,5.35
12432,5.175
12433,5.0
12434,4.65
12435,4.3
12436,3.95
12437,3.6
12438,3.5
12439,3.4
12440,3.3
12441,3.2
12442,3.775
12443,4.35
12444,4.925
12445,5.5
12446,4.6
12447,3.7
12448,2.8
12449,1.9
12450,2.325
12451,2.75
12452,3.175
12453,3.6
12454,3.6
12455,3.6
12456,3.6
12457,3.6
12458,3.575
12459,3.55
12460,3.525
12461,3.5
12462,3.175
12463,2.85
12464,2.525
12465,2.2
12466,2.025
12467,1.85
12468,1.675
12469,1.5
12470,1.475
12471,1.45
12472,1.425
12473,1.4
12474,1.175
12475,0.95
12476,0.725
12477,0.5
12478,0.7
12479,0.9
12480,1.1
12481,1.3
12482,1.175
12483,1.05
12484,0.925
12485,0.8
12486,0.575
12487,0.35
12488,0.125
12489,-0.1
12490,0.35
12491,0.8
12492,1.25
12493,1.7
12494,1.725
12495,1.75
12496,1.775
12497,1.8
12498,1.75
12499,1.7
12500,1.65
12501,1.6
12502,1.65
12503,1.7
12504,1.75
12505,1.8
12506,1.85
12507,1.9
12508,1.95
12509,2.0
12510,2.3
12511,2.6
12512,2.9
12513,3.2
12514,2.85
12515,2.5
12516,2.15
12517,1.8
12518,2.25
12519,2.7
12520,3.15
12521,3.6
12522,3.925
12523,4.25
12524,4.575
12525,4.9
12526,4.75
12527,4.6
12528,4.45
12529,4.3
12530,4.4
12531,4.5
12532,4.6
12533,4.7
12534,4.775
12535,4.85
12536,4.925
12537,5.0
12538,5.35
12539,5.7
12540,6.05
12541,6.4
12542,6.35
12543,6.3
12544,6.25
12545,6.2
12546,6.0
12547,5.8
12548,5.6
12549,5.4
12550,4.975
12551,4.55
12552,4.125
12553,3.7
12554,3.95
12555,4.2
12556,4.45
12557,4.7
12558,4.3
12559,3.9
12560,3.5
12561,3.1
12562,3.0
12563,2.9
12564,2.8
12565,2.7
12566,2.975
12567,3.25
12568,3.525
12569,3.8
12570,3.65
12571,3.5
12572,3.35
12573,3.2
12574,3.2
12575,3.2
12576,3.2
12577,3.2
12578,3.2
12579,3.2
12580,3.2
12581,3.2
12582,3.2
12583,3.2
12584,3.2
12585,3.2
12586,3.225
12587,3.25
12588,3.275
12589,3.3
12590,3.4
12591,3.5
12592,3.6
12593,3.7
12594,3.75
12595,3.8
12596,3.85
12597,3.9
12598,4.0
12599,4.1
12600,4.2
12601,4.3
12602,4.45
12603,4.6
12604,4.75
12605,4.9
12606,5.05
12607,5.2
12608,5.35
12609,5.5
12610,5.6
12611,5.7
12612,5.8
12613,5.9
12614,6.05
12615,6.2
12616,6.35
12617,6.5
12618,6.45
12619,6.4
12620,6.35
12621,6.3
12622,6.525
12623,6.75
12624,6.975
12625,7.2
12626,7.25
12627,7.3
12628,7.35
12629,7.4
12630,7.35
12631,7.3
12632,7.25
12633,7.2
12634,7.175
12635,7.15
12636,7.125
12637,7.1
12638,7.25
12639,7.4
12640,7.55
12641,7.7
12642,7.55
12643,7.4
12644,7.25
12645,7.1
12646,7.025
12647,6.95
12648,6.875
12649,6.8
12650,6.6
12651,6.4
12652,6.2
12653,6.0
12654,5.875
12655,5.75
12656,5.625
12657,5.5
12658,5.0
12659,4.5
12660,4.0
12661,3.5
12662,3.875
12663,4.25
12664,4.625
12665,5.0
12666,4.725
12667,4.45
12668,4.175
12669,3.9
12670,4.175
12671,4.45
12672,4.725
12673,5.0
12674,5.125
12675,5.25
12676,5.375
12677,5.5
12678,5.475
12679,5.45
12680,5.425
12681,5.4
12682,5.425
12683,5.45
12684,5.475
12685,5.5
12686,5.5
12687,5.5
12688,5.5
12689,5.5
12690,5.6
12691,5.7
12692,5.8
12693,5.9
12694,6.075
12695,6.25
12696,6.425
12697,6.6
12698,6.8
12699,7.0
12700,7.2
12701,7.4
12702,7.575
12703,7.75
12704,7.925
12705,8.1
12706,8.225
12707,8.35
12708,8.475
12709,8.6
12710,8.625
12711,8.65
12712,8.675
12713,8.7
12714,8.65
12715,8.6
12716,8.55
12717,8.5
12718,8.525
12719,8.55
12720,8.575
12721,8.6
12722,8.55
12723,8.5
12724,8.45
12725,8.4
12726,8.4
12727,8.4
12728,8.4
12729,8.4
12730,8.5
12731,8.6
12732,8.7
12733,8.8
12734,8.725
12735,8.65
12736,8.575
12737,8.5
12738,8.425
12739,8.35
12740,8.275
12741,8.2
12742,8.075
12743,7.95
12744,7.825
12745,7.7
12746,7.7
12747,7.7
12748,7.7
12749,7.7
12750,7.65
12751,7.6
12752,7.55
12753,7.5
12754,7.45
12755,7.4
12756,7.35
12757,7.3
12758,7.275
12759,7.25
12760,7.225
12761,7.2
12762,7.225
12763,7.25
12764,7.275
12765,7.3
12766,7.3
12767,7.3
12768,7.3
12769,7.3
12770,7.275
12771,7.25
12772,7.225
12773,7.2
12774,7.2
12775,7.2
12776,7.2
12777,7.2
12778,7.2
12779,7.2
12780,7.2
12781,7.2
12782,7.175
12783,7.15
12784,7.125
12785,7.1
12786,7.075
12787,7.05
12788,7.025
12789,7.0
12790,7.1
12791,7.2
12792,7.3
12793,7.4
12794,7.475
12795,7.55
12796,7.625
12797,7.7
12798,7.825
12799,7.95
12800,8.075
12801,8.2
12802,8.375
12803,8.55
12804,8.725
12805,8.9
12806,8.65
12807,8.4
12808,8.15
12809,7.9
12810,7.975
12811,8.05
12812,8.125
12813,8.2
12814,8.325
12815,8.45
12816,8.575
12817,8.7
12818,8.95
12819,9.2
12820,9.45
12821,9.7
12822,9.65
12823,9.6
12824,9.55
12825,9.5
12826,9.325
12827,9.15
12828,8.975
12829,8.8
12830,8.775
12831,8.75
12832,8.725
12833,8.7
12834,8.55
12835,8.4
12836,8.25
12837,8.1
12838,8.025
12839,7.95
12840,7.875
12841,7.8
12842,7.8
12843,7.8
12844,7.8
12845,7.8
12846,7.775
12847,7.75
12848,7.725
12849,7.7
12850,7.675
12851,7.65
12852,7.625
12853,7.6
12854,7.575
12855,7.55
12856,7.525
12857,7.5
12858,7.475
12859,7.45
12860,7.425
12861,7.4
12862,7.375
12863,7.35
12864,7.325
12865,7.3
12866,7.3
12867,7.3
12868,7.3
12869,7.3
12870,7.3
12871,7.3
12872,7.3
12873,7.3
12874,7.325
12875,7.35
12876,7.375
12877,7.4
12878,7.35
12879,7.3
12880,7.25
12881,7.2
12882,7.2
12883,7.2
12884,7.2
12885,7.2
12886,7.35
12887,7.5
12888,7.65
12889,7.8
12890,8.0
12891,8.2
12892,8.4
12893,8.6
12894,8.825
12895,9.05
12896,9.275
12897,9.5
12898,9.775
12899,10.05
12900,10.325
12901,10.6
12902,10.425
12903,10.25
12904,10.075
12905,9.9
12906,9.75
12907,9.6
12908,9.45
12909,9.3
12910,9.4
12911,9.5
12912,9.6
12913,9.7
12914,10.025
12915,10.35
12916,10.675
12917,11.0
12918,11.05
12919,11.1
12920,11.15
12921,11.2
12922,10.85
12923,10.5
12924,10.15
12925,9.8
12926,9.775
12927,9.75
12928,9.725
12929,9.7
12930,9.65
12931,9.6
12932,9.55
12933,9.5
12934,9.35
12935,9.2
12936,9.05
12937,8.9
12938,8.675
12939,8.45
12940,8.225
12941,8.0
12942,7.925
12943,7.85
12944,7.775
12945,7.7
12946,7.575
12947,7.45
12948,7.325
12949,7.2
12950,7.2
12951,7.2
12952,7.2
12953,7.2
12954,7.075
12955,6.95
12956,6.825
12957,6.7
12958,6.7
12959,6.7
12960,6.7
12961,6.7
12962,6.575
12963,6.45
12964,6.325
12965,6.2
12966,5.975
12967,5.75
12968,5.525
12969,5.3
12970,5.15
12971,5.0
12972,4.85
12973,4.7
12974,4.65
12975,4.6
12976,4.55
12977,4.5
12978,4.9
12979,5.3
12980,5.7
12981,6.1
12982,6.5
12983,6.9
12984,7.3
12985,7.7
12986,7.9
12987,8.1
12988,8.3
12989,8.5
12990,8.575
12991,8.65
12992,8.725
12993,8.8
12994,8.825
12995,8.85
12996,8.875
12997,8.9
12998,9.0
12999,9.1
13000,9.2
13001,9.3
13002,9.2
13003,9.1
13004,9.0
13005,8.9
13006,8.925
13007,8.95
13008,8.975
13009,9.0
13010,9.075
13011,9.15
13012,9.225
13013,9.3
13014,9.3
13015,9.3
13016,9.3
13017,9.3
13018,9.45
13019,9.6
13020,9.75
13021,9.9
13022,9.975
13023,10.05
13024,10.125
13025,10.2
13026,10.075
13027,9.95
13028,9.825
13029,9.7
13030,9.625
13031,9.55
13032,9.475
13033,9.4
13034,9.25
13035,9.1
13036,8.95
13037,8.8
13038,8.725
13039,8.65
13040,8.575
13041,8.5
13042,8.2
13043,7.9
13044,7.6
13045,7.3
13046,7.1
13047,6.9
13048,6.7
13049,6.5
13050,6.525
13051,6.55
13052,6.575
13053,6.6
13054,6.725
13055,6.85
13056,6.975
13057,7.1
13058,7.15
13059,7.2
13060,7.25
13061,7.3
13062,7.2
13063,7.1
13064,7.0
13065,6.9
13066,7.025
13067,7.15
13068,7.275
13069,7.4
13070,7.425
13071,7.45
13072,7.475
13073,7.5
13074,7.5
13075,7.5
13076,7.5
13077,7.5
13078,7.5
13079,7.5
13080,7.5
13081,7.5
13082,7.725
13083,7.95
13084,8.175
13085,8.4
13086,8.575
13087,8.75
13088,8.925
13089,9.1
13090,9.35
13091,9.6
13092,9.85
13093,10.1
13094,10.025
13095,9.95
13096,9.875
13097,9.8
13098,10.0
13099,10.2
13100,10.4
13101,10.6
13102,10.525
13103,10.45
13104,10.375
13105,10.3
13106,10.425
13107,10.55
13108,10.675
13109,10.8
13110,10.825
13111,10.85
13112,10.875
13113,10.9
13114,10.825
13115,10.75
13116,10.675
13117,10.6
13118,10.55
13119,10.5
13120,10.45
13121,10.4
13122,10.3
13123,10.2
13124,10.1
13125,10.0
13126,9.825
13127,9.65
13128,9.475
13129,9.3
13130,9.25
