period,air_temperature
6742,5.591
6743,5.598
6744,5.605
6745,5.612
6746,5.62
6747,5.627
6748,5.634
6749,5.642
6750,5.649
6751,5.656
6752,5.664
6753,5.671
6754,5.678
6755,5.685
6756,5.693
6757,5.7
6758,5.72
6759,5.74
6760,5.759
6761,5.779
6762,5.799
6763,5.819
6764,5.839
6765,5.858
6766,5.878
6767,5.898
6768,5.918
6769,5.938
6770,5.957
6771,5.977
6772,5.997
6773,6.017
6774,6.036
6775,6.056
6776,6.076
6777,6.096
6778,6.116
6779,6.135
6780,6.155
6781,6.175
6782,6.195
6783,6.215
6784,6.234
6785,6.254
6786,6.274
6787,6.294
6788,6.314
6789,6.333
6790,6.353
6791,6.373
6792,6.393
6793,6.412
6794,6.432
6795,6.452
6796,6.472
6797,6.492
6798,6.511
6799,6.531
6800,6.551
6801,6.571
6802,6.591
6803,6.61
6804,6.63
6805,6.65
6806,6.67
6807,6.69
6808,6.709
6809,6.729
6810,6.749
6811,6.769
6812,6.789
6813,6.808
6814,6.828
6815,6.848
6816,6.868
6817,6.887
6818,6.907
6819,6.927
6820,6.947
6821,6.967
6822,6.986
6823,7.006
6824,7.026
6825,7.046
6826,7.066
6827,7.085
6828,7.105
6829,7.125
6830,7.145
6831,7.165
6832,7.184
6833,7.204
6834,7.224
6835,7.244
6836,7.264
6837,7.283
6838,7.303
6839,7.323
6840,7.343
6841,7.362
6842,7.382
6843,7.402
6844,7.422
6845,7.442
6846,7.461
6847,7.481
6848,7.501
6849,7.521
6850,7.541
6851,7.56
6852,7.58
6853,7.6
6854,7.625
6855,7.65
6856,7.675
6857,7.7
6858,7.725
6859,7.75
6860,7.775
6861,7.8
6862,7.825
6863,7.85
6864,7.875
6865,7.9
6866,7.925
6867,7.95
6868,7.975
6869,8.0
6870,8.025
6871,8.05
6872,8.075
6873,8.1
6874,8.125
6875,8.15
6876,8.175
6877,8.2
6878,8.225
6879,8.25
6880,8.275
6881,8.3
6882,8.325
6883,8.35
6884,8.375
6885,8.4
6886,8.425
6887,8.45
6888,8.475
6889,8.5
6890,8.525
6891,8.55
6892,8.575
6893,8.6
6894,8.625
6895,8.65
6896,8.675
6897,8.7
6898,8.725
6899,8.75
6900,8.775
6901,8.8
6902,8.825
6903,8.85
6904,8.875
6905,8.9
6906,8.925
6907,8.95
6908,8.975
6909,9.0
6910,9.025
6911,9.05
6912,9.075
6913,9.1
6914,9.125
6915,9.15
6916,9.175
6917,9.2
6918,9.225
6919,9.25
6920,9.275
6921,9.3
6922,9.325
6923,9.35
6924,9.375
6925,9.4
6926,9.425
6927,9.45
6928,9.475
6929,9.5
6930,9.525
6931,9.55
6932,9.575
6933,9.6
6934,9.625
6935,9.65
6936,9.675
6937,9.7
6938,9.725
6939,9.75
6940,9.775
6941,9.8
6942,9.825
6943,9.85
6944,9.875
6945,9.9
6946,9.925
6947,9.95
6948,9.975
6949,10.0
6950,9.988
6951,9.975
6952,9.962
6953,9.95
6954,9.938
6955,9.925
6956,9.912
6957,9.9
6958,9.888
6959,9.875
6960,9.862
6961,9.85
6962,9.838
6963,9.825
6964,9.812
6965,9.8
6966,9.788
6967,9.775
6968,9.762
6969,9.75
6970,9.738
6971,9.725
6972,9.712
6973,9.7
6974,9.688
6975,9.675
6976,9.662
6977,9.65
6978,9.638
6979,9.625
6980,9.612
6981,9.6
6982,9.588
6983,9.575
6984,9.562
6985,9.55
6986,9.538
6987,9.525
6988,9.513
6989,9.5
6990,9.488
6991,9.475
6992,9.462
6993,9.45
6994,9.438
6995,9.425
6996,9.412
6997,9.4
6998,9.388
6999,9.375
7000,9.362
7001,9.35
7002,9.338
7003,9.325
7004,9.312
7005,9.3
7006,9.288
7007,9.275
7008,9.263
7009,9.25
7010,9.238
7011,9.225
7012,9.212
7013,9.2
7014,9.188
7015,9.175
7016,9.163
7017,9.15
7018,9.138
7019,9.125
7020,9.112
7021,9.1
7022,9.088
7023,9.075
7024,9.062
7025,9.05
7026,9.038
7027,9.025
7028,9.013
7029,9.0
7030,8.988
7031,8.975
7032,8.962
7033,8.95
7034,8.938
7035,8.925
7036,8.913
7037,8.9
7038,8.888
7039,8.875
7040,8.862
7041,8.85
7042,8.838
7043,8.825
7044,8.812
7045,8.8
7046,8.775
7047,8.75
7048,8.725
7049,8.7
7050,8.675
7051,8.65
7052,8.625
7053,8.6
7054,8.575
7055,8.55
7056,8.525
7057,8.5
7058,8.475
7059,8.45
7060,8.425
7061,8.4
7062,8.375
7063,8.35
7064,8.325
7065,8.3
7066,8.275
7067,8.25
7068,8.225
7069,8.2
7070,8.175
7071,8.15
7072,8.125
7073,8.1
7074,8.075
7075,8.05
7076,8.025
7077,8.0
7078,7.975
7079,7.95
7080,7.925
7081,7.9
7082,7.875
7083,7.85
7084,7.825
7085,7.8
7086,7.775
7087,7.75
7088,7.725
7089,7.7
7090,7.675
7091,7.65
7092,7.625
7093,7.6
7094,7.575
7095,7.55
7096,7.525
7097,7.5
7098,7.475
7099,7.45
7100,7.425
7101,7.4
7102,7.375
7103,7.35
7104,7.325
7105,7.3
7106,7.275
7107,7.25
7108,7.225
7109,7.2
7110,7.175
7111,7.15
7112,7.125
7113,7.1
7114,7.075
7115,7.05
7116,7.025
7117,7.0
7118,6.975
7119,6.95
7120,6.925
7121,6.9
7122,6.875
7123,6.85
7124,6.825
7125,6.8
7126,6.775
7127,6.75
7128,6.725
7129,6.7
7130,6.675
7131,6.65
7132,6.625
7133,6.6
7134,6.575
7135,6.55
7136,6.525
7137,6.5
7138,6.475
7139,6.45
7140,6.425
7141,6.4
7142,6.436
7143,6.473
7144,6.509
7145,6.546
7146,6.582
7147,6.619
7148,6.655
7149,6.692
7150,6.728
7151,6.765
7152,6.801
7153,6.838
7154,6.874
7155,6.91
7156,6.947
7157,6.983
7158,7.02
7159,7.056
7160,7.093
7161,7.129
7162,7.166
7163,7.202
7164,7.239
7165,7.275
7166,7.311
7167,7.348
7168,7.384
7169,7.421
7170,7.457
7171,7.494
7172,7.53
7173,7.567
7174,7.603
7175,7.64
7176,7.676
7177,7.712
7178,7.749
7179,7.785
7180,7.822
7181,7.858
7182,7.895
7183,7.931
7184,7.968
7185,8.004
7186,8.041
7187,8.077
7188,8.114
7189,8.15
7190,8.186
7191,8.223
7192,8.259
7193,8.296
7194,8.332
7195,8.369
7196,8.405
7197,8.442
7198,8.478
7199,8.515
7200,8.551
7201,8.588
7202,8.624
7203,8.66
7204,8.697
7205,8.733
7206,8.77
7207,8.806
7208,8.843
7209,8.879
7210,8.916
7211,8.952
7212,8.989
7213,9.025
7214,9.061
7215,9.098
7216,9.134
7217,9.171
7218,9.207
7219,9.244
7220,9.28
7221,9.317
7222,9.353
7223,9.39
7224,9.426
7225,9.462
7226,9.499
7227,9.535
7228,9.572
7229,9.608
7230,9.645
7231,9.681
7232,9.718
7233,9.754
7234,9.791
7235,9.827
7236,9.864
7237,9.9
7238,9.901
7239,9.902
7240,9.903
7241,9.904
7242,9.905
7243,9.906
7244,9.907
7245,9.908
7246,9.909
7247,9.91
7248,9.911
7249,9.912
7250,9.914
7251,9.915
7252,9.916
7253,9.917
7254,9.918
7255,9.919
7256,9.92
7257,9.921
7258,9.922
7259,9.923
7260,9.924
7261,9.925
7262,9.926
7263,9.927
7264,9.928
7265,9.929
7266,9.93
7267,9.931
7268,9.932
7269,9.933
7270,9.934
7271,9.935
7272,9.936
7273,9.938
7274,9.939
7275,9.94
7276,9.941
7277,9.942
7278,9.943
7279,9.944
7280,9.945
7281,9.946
7282,9.947
7283,9.948
7284,9.949
7285,9.95
7286,9.951
7287,9.952
7288,9.953
7289,9.954
7290,9.955
7291,9.956
7292,9.957
7293,9.958
7294,9.959
7295,9.96
7296,9.961
7297,9.962
7298,9.964
7299,9.965
7300,9.966
7301,9.967
7302,9.968
7303,9.969
7304,9.97
7305,9.971
7306,9.972
7307,9.973
7308,9.974
7309,9.975
7310,9.976
7311,9.977
7312,9.978
7313,9.979
7314,9.98
7315,9.981
7316,9.982
7317,9.983
7318,9.984
7319,9.985
7320,9.986
7321,9.988
7322,9.989
7323,9.99
7324,9.991
7325,9.992
7326,9.993
7327,9.994
7328,9.995
7329,9.996
7330,9.997
7331,9.998
7332,9.999
7333,10.0
7334,9.997
7335,9.994
7336,9.991
7337,9.988
7338,9.984
7339,9.981
7340,9.978
7341,9.975
7342,9.972
7343,9.969
7344,9.966
7345,9.962
7346,9.959
7347,9.956
7348,9.953
7349,9.95
7350,9.947
7351,9.944
7352,9.941
7353,9.938
7354,9.934
7355,9.931
7356,9.928
7357,9.925
7358,9.922
7359,9.919
7360,9.916
7361,9.912
7362,9.909
7363,9.906
7364,9.903
7365,9.9
7366,9.897
7367,9.894
7368,9.891
7369,9.888
7370,9.884
7371,9.881
7372,9.878
7373,9.875
7374,9.872
7375,9.869
7376,9.866
7377,9.862
7378,9.859
7379,9.856
7380,9.853
7381,9.85
7382,9.847
7383,9.844
7384,9.841
7385,9.838
7386,9.834
7387,9.831
7388,9.828
7389,9.825
7390,9.822
7391,9.819
7392,9.816
7393,9.812
7394,9.809
7395,9.806
7396,9.803
7397,9.8
7398,9.797
7399,9.794
7400,9.791
7401,9.788
7402,9.784
7403,9.781
7404,9.778
7405,9.775
7406,9.772
7407,9.769
7408,9.766
7409,9.762
7410,9.759
7411,9.756
7412,9.753
7413,9.75
7414,9.747
7415,9.744
7416,9.741
7417,9.737
7418,9.734
7419,9.731
7420,9.728
7421,9.725
7422,9.722
7423,9.719
7424,9.716
7425,9.712
7426,9.709
7427,9.706
7428,9.703
7429,9.7
7430,9.682
7431,9.665
7432,9.647
7433,9.629
7434,9.611
7435,9.594
7436,9.576
7437,9.558
7438,9.541
7439,9.523
7440,9.505
7441,9.487
7442,9.47
7443,9.452
7444,9.434
7445,9.417
7446,9.399
7447,9.381
7448,9.364
7449,9.346
7450,9.328
7451,9.31
7452,9.293
7453,9.275
7454,9.257
7455,9.24
7456,9.222
7457,9.204
7458,9.186
7459,9.169
7460,9.151
7461,9.133
7462,9.116
7463,9.098
7464,9.08
7465,9.062
7466,9.045
7467,9.027
7468,9.009
7469,8.992
7470,8.974
7471,8.956
7472,8.939
7473,8.921
7474,8.903
7475,8.885
7476,8.868
7477,8.85
7478,8.832
7479,8.815
7480,8.797
7481,8.779
7482,8.761
7483,8.744
7484,8.726
7485,8.708
7486,8.691
7487,8.673
7488,8.655
7489,8.638
7490,8.62
7491,8.602
7492,8.584
7493,8.567
7494,8.549
7495,8.531
7496,8.514
7497,8.496
7498,8.478
7499,8.46
7500,8.443
7501,8.425
7502,8.407
7503,8.39
7504,8.372
7505,8.354
7506,8.336
7507,8.319
7508,8.301
7509,8.283
7510,8.266
7511,8.248
7512,8.23
7513,8.212
7514,8.195
7515,8.177
7516,8.159
7517,8.142
7518,8.124
7519,8.106
7520,8.089
7521,8.071
7522,8.053
7523,8.035
7524,8.018
7525,8.0
7526,7.984
7527,7.969
7528,7.953
7529,7.938
7530,7.922
7531,7.906
7532,7.891
7533,7.875
7534,7.859
7535,7.844
7536,7.828
7537,7.812
7538,7.797
7539,7.781
7540,7.766
7541,7.75
7542,7.734
7543,7.719
7544,7.703
7545,7.688
7546,7.672
7547,7.656
7548,7.641
7549,7.625
7550,7.609
7551,7.594
7552,7.578
7553,7.562
7554,7.547
7555,7.531
7556,7.516
7557,7.5
7558,7.484
7559,7.469
7560,7.453
7561,7.438
7562,7.422
7563,7.406
7564,7.391
7565,7.375
7566,7.359
7567,7.344
7568,7.328
7569,7.312
7570,7.297
7571,7.281
7572,7.266
7573,7.25
7574,7.234
7575,7.219
7576,7.203
7577,7.188
7578,7.172
7579,7.156
7580,7.141
7581,7.125
7582,7.109
7583,7.094
7584,7.078
7585,7.062
7586,7.047
7587,7.031
7588,7.016
7589,7.0
7590,6.984
7591,6.969
7592,6.953
7593,6.938
7594,6.922
7595,6.906
7596,6.891
7597,6.875
7598,6.859
7599,6.844
7600,6.828
7601,6.812
7602,6.797
7603,6.781
7604,6.766
7605,6.75
7606,6.734
7607,6.719
7608,6.703
7609,6.688
7610,6.672
7611,6.656
7612,6.641
7613,6.625
7614,6.609
7615,6.594
7616,6.578
7617,6.562
7618,6.547
7619,6.531
7620,6.516
7621,6.5
7622,6.533
7623,6.567
7624,6.6
7625,6.633
7626,6.667
7627,6.7
7628,6.733
7629,6.767
7630,6.8
7631,6.833
7632,6.867
7633,6.9
7634,6.933
7635,6.967
7636,7.0
7637,7.033
7638,7.067
7639,7.1
7640,7.133
7641,7.167
7642,7.2
7643,7.233
7644,7.267
7645,7.3
7646,7.333
7647,7.367
7648,7.4
7649,7.433
7650,7.467
7651,7.5
7652,7.533
7653,7.567
7654,7.6
7655,7.633
7656,7.667
7657,7.7
7658,7.733
7659,7.767
7660,7.8
7661,7.833
7662,7.867
7663,7.9
7664,7.933
7665,7.967
7666,8.0
7667,8.033
7668,8.067
7669,8.1
7670,8.133
7671,8.167
7672,8.2
7673,8.233
7674,8.267
7675,8.3
7676,8.333
7677,8.367
7678,8.4
7679,8.433
7680,8.467
7681,8.5
7682,8.533
7683,8.567
7684,8.6
7685,8.633
7686,8.667
7687,8.7
7688,8.733
7689,8.767
7690,8.8
7691,8.833
7692,8.867
7693,8.9
7694,8.933
7695,8.967
7696,9.0
7697,9.033
7698,9.067
7699,9.1
7700,9.133
7701,9.167
7702,9.2
7703,9.233
7704,9.267
7705,9.3
7706,9.333
7707,9.367
7708,9.4
7709,9.433
7710,9.467
7711,9.5
7712,9.533
7713,9.567
7714,9.6
7715,9.633
7716,9.667
7717,9.7
7718,9.678
7719,9.656
7720,9.634
7721,9.612
7722,9.591
7723,9.569
7724,9.547
7725,9.525
7726,9.503
7727,9.481
7728,9.459
7729,9.438
7730,9.416
7731,9.394
7732,9.372
7733,9.35
7734,9.328
7735,9.306
7736,9.284
7737,9.262
7738,9.241
7739,9.219
7740,9.197
7741,9.175
7742,9.153
7743,9.131
7744,9.109
7745,9.087
7746,9.066
7747,9.044
7748,9.022
7749,9.0
7750,8.978
7751,8.956
7752,8.934
7753,8.912
7754,8.891
7755,8.869
7756,8.847
7757,8.825
7758,8.803
7759,8.781
7760,8.759
7761,8.737
7762,8.716
7763,8.694
7764,8.672
7765,8.65
7766,8.628
7767,8.606
7768,8.584
7769,8.562
7770,8.541
7771,8.519
7772,8.497
7773,8.475
7774,8.453
7775,8.431
7776,8.409
7777,8.388
7778,8.366
7779,8.344
7780,8.322
7781,8.3
7782,8.278
7783,8.256
7784,8.234
7785,8.212
7786,8.191
7787,8.169
7788,8.147
7789,8.125
7790,8.103
7791,8.081
7792,8.059
7793,8.038
7794,8.016
7795,7.994
7796,7.972
7797,7.95
7798,7.928
7799,7.906
7800,7.884
7801,7.862
7802,7.841
7803,7.819
7804,7.797
7805,7.775
7806,7.753
7807,7.731
7808,7.709
7809,7.688
7810,7.666
7811,7.644
7812,7.622
7813,7.6
7814,7.621
7815,7.642
7816,7.662
7817,7.683
7818,7.704
7819,7.725
7820,7.746
7821,7.767
7822,7.788
7823,7.808
7824,7.829
7825,7.85
7826,7.871
7827,7.892
7828,7.912
7829,7.933
7830,7.954
7831,7.975
7832,7.996
7833,8.017
7834,8.038
7835,8.058
7836,8.079
7837,8.1
7838,8.121
7839,8.142
7840,8.162
7841,8.183
7842,8.204
7843,8.225
7844,8.246
7845,8.267
7846,8.288
7847,8.308
7848,8.329
7849,8.35
7850,8.371
7851,8.392
7852,8.412
7853,8.433
7854,8.454
7855,8.475
7856,8.496
7857,8.517
7858,8.538
7859,8.558
7860,8.579
7861,8.6
7862,8.621
7863,8.642
7864,8.662
7865,8.683
7866,8.704
7867,8.725
7868,8.746
7869,8.767
7870,8.788
7871,8.808
7872,8.829
7873,8.85
7874,8.871
7875,8.892
7876,8.912
7877,8.933
7878,8.954
7879,8.975
7880,8.996
7881,9.017
7882,9.038
7883,9.058
7884,9.079
7885,9.1
7886,9.121
7887,9.142
7888,9.162
7889,9.183
7890,9.204
7891,9.225
7892,9.246
7893,9.267
7894,9.288
7895,9.308
7896,9.329
7897,9.35
7898,9.371
7899,9.392
7900,9.412
7901,9.433
7902,9.454
7903,9.475
7904,9.496
7905,9.517
7906,9.538
7907,9.558
7908,9.579
7909,9.6
7910,9.564
7911,9.527
7912,9.491
7913,9.454
7914,9.418
7915,9.381
7916,9.345
7917,9.308
7918,9.272
7919,9.235
7920,9.199
7921,9.162
7922,9.126
7923,9.09
7924,9.053
7925,9.017
7926,8.98
7927,8.944
7928,8.907
7929,8.871
7930,8.834
7931,8.798
7932,8.761
7933,8.725
7934,8.689
7935,8.652
7936,8.616
7937,8.579
7938,8.543
7939,8.506
7940,8.47
7941,8.433
7942,8.397
7943,8.36
7944,8.324
7945,8.288
7946,8.251
7947,8.215
7948,8.178
7949,8.142
7950,8.105
7951,8.069
7952,8.032
7953,7.996
7954,7.959
7955,7.923
7956,7.886
7957,7.85
7958,7.814
7959,7.777
7960,7.741
7961,7.704
7962,7.668
7963,7.631
7964,7.595
7965,7.558
7966,7.522
7967,7.485
7968,7.449
7969,7.412
7970,7.376
7971,7.34
7972,7.303
7973,7.267
7974,7.23
7975,7.194
7976,7.157
7977,7.121
7978,7.084
7979,7.048
7980,7.011
7981,6.975
7982,6.939
7983,6.902
7984,6.866
7985,6.829
7986,6.793
7987,6.756
7988,6.72
7989,6.683
7990,6.647
7991,6.61
7992,6.574
7993,6.538
7994,6.501
7995,6.465
7996,6.428
7997,6.392
7998,6.355
7999,6.319
8000,6.282
8001,6.246
8002,6.209
8003,6.173
8004,6.136
8005,6.1
8006,6.101
8007,6.102
8008,6.103
8009,6.104
8010,6.105
8011,6.106
8012,6.107
8013,6.108
8014,6.109
8015,6.11
8016,6.111
8017,6.112
8018,6.114
8019,6.115
8020,6.116
8021,6.117
8022,6.118
8023,6.119
8024,6.12
8025,6.121
8026,6.122
8027,6.123
8028,6.124
8029,6.125
8030,6.126
8031,6.127
8032,6.128
8033,6.129
8034,6.13
8035,6.131
8036,6.132
8037,6.133
8038,6.134
8039,6.135
8040,6.136
8041,6.138
8042,6.139
8043,6.14
8044,6.141
8045,6.142
8046,6.143
8047,6.144
8048,6.145
8049,6.146
8050,6.147
8051,6.148
8052,6.149
8053,6.15
8054,6.151
8055,6.152
8056,6.153
8057,6.154
8058,6.155
8059,6.156
8060,6.157
8061,6.158
8062,6.159
8063,6.16
8064,6.161
8065,6.162
8066,6.164
8067,6.165
8068,6.166
8069,6.167
8070,6.168
8071,6.169
8072,6.17
8073,6.171
8074,6.172
8075,6.173
8076,6.174
8077,6.175
8078,6.176
8079,6.177
8080,6.178
8081,6.179
8082,6.18
8083,6.181
8084,6.182
8085,6.183
8086,6.184
8087,6.185
8088,6.186
8089,6.188
8090,6.189
8091,6.19
8092,6.191
8093,6.192
8094,6.193
8095,6.194
8096,6.195
8097,6.196
8098,6.197
8099,6.198
8100,6.199
8101,6.2
8102,6.227
8103,6.254
8104,6.281
8105,6.308
8106,6.335
8107,6.362
8108,6.39
8109,6.417
8110,6.444
8111,6.471
8112,6.498
8113,6.525
8114,6.552
8115,6.579
8116,6.606
8117,6.633
8118,6.66
8119,6.688
8120,6.715
8121,6.742
8122,6.769
8123,6.796
8124,6.823
8125,6.85
8126,6.877
8127,6.904
8128,6.931
8129,6.958
8130,6.985
8131,7.012
8132,7.04
8133,7.067
8134,7.094
8135,7.121
8136,7.148
8137,7.175
8138,7.202
8139,7.229
8140,7.256
8141,7.283
8142,7.31
8143,7.338
8144,7.365
8145,7.392
8146,7.419
8147,7.446
8148,7.473
8149,7.5
8150,7.527
8151,7.554
8152,7.581
8153,7.608
8154,7.635
8155,7.663
8156,7.69
8157,7.717
8158,7.744
8159,7.771
8160,7.798
8161,7.825
8162,7.852
8163,7.879
8164,7.906
8165,7.933
8166,7.96
8167,7.988
8168,8.015
8169,8.042
8170,8.069
8171,8.096
8172,8.123
8173,8.15
8174,8.177
8175,8.204
8176,8.231
8177,8.258
8178,8.285
8179,8.312
8180,8.34
8181,8.367
8182,8.394
8183,8.421
8184,8.448
8185,8.475
8186,8.502
8187,8.529
8188,8.556
8189,8.583
8190,8.61
8191,8.638
8192,8.665
8193,8.692
8194,8.719
8195,8.746
8196,8.773
8197,8.8
8198,8.797
8199,8.794
8200,8.791
8201,8.788
8202,8.784
8203,8.781
8204,8.778
8205,8.775
8206,8.772
8207,8.769
8208,8.766
8209,8.763
8210,8.759
8211,8.756
8212,8.753
8213,8.75
8214,8.747
8215,8.744
8216,8.741
8217,8.738
8218,8.734
8219,8.731
8220,8.728
8221,8.725
8222,8.722
8223,8.719
8224,8.716
8225,8.712
8226,8.709
8227,8.706
8228,8.703
8229,8.7
8230,8.697
8231,8.694
8232,8.691
8233,8.688
8234,8.684
8235,8.681
8236,8.678
8237,8.675
8238,8.672
8239,8.669
8240,8.666
8241,8.662
8242,8.659
8243,8.656
8244,8.653
8245,8.65
8246,8.647
8247,8.644
8248,8.641
8249,8.638
8250,8.634
8251,8.631
8252,8.628
8253,8.625
8254,8.622
8255,8.619
8256,8.616
8257,8.612
8258,8.609
8259,8.606
8260,8.603
8261,8.6
8262,8.597
8263,8.594
8264,8.591
8265,8.588
8266,8.584
8267,8.581
8268,8.578
8269,8.575
8270,8.572
8271,8.569
8272,8.566
8273,8.562
8274,8.559
8275,8.556
8276,8.553
8277,8.55
8278,8.547
8279,8.544
8280,8.541
8281,8.538
8282,8.534
8283,8.531
8284,8.528
8285,8.525
8286,8.522
8287,8.519
8288,8.516
8289,8.512
8290,8.509
8291,8.506
8292,8.503
8293,8.5
8294,8.447
8295,8.394
8296,8.341
8297,8.288
8298,8.234
8299,8.181
8300,8.128
8301,8.075
8302,8.022
8303,7.969
8304,7.916
8305,7.862
8306,7.809
8307,7.756
8308,7.703
8309,7.65
8310,7.597
8311,7.544
8312,7.491
8313,7.438
8314,7.384
8315,7.331
8316,7.278
8317,7.225
8318,7.172
8319,7.119
8320,7.066
8321,7.012
8322,6.959
8323,6.906
8324,6.853
8325,6.8
8326,6.747
8327,6.694
8328,6.641
8329,6.588
8330,6.534
8331,6.481
8332,6.428
8333,6.375
8334,6.322
8335,6.269
8336,6.216
8337,6.162
8338,6.109
8339,6.056
8340,6.003
8341,5.95
8342,5.897
8343,5.844
8344,5.791
8345,5.738
8346,5.684
8347,5.631
8348,5.578
8349,5.525
8350,5.472
8351,5.419
8352,5.366
8353,5.312
8354,5.259
8355,5.206
8356,5.153
8357,5.1
8358,5.047
8359,4.994
8360,4.941
8361,4.888
8362,4.834
8363,4.781
8364,4.728
8365,4.675
8366,4.622
8367,4.569
8368,4.516
8369,4.462
8370,4.409
8371,4.356
8372,4.303
8373,4.25
8374,4.197
8375,4.144
8376,4.091
8377,4.038
8378,3.984
8379,3.931
8380,3.878
8381,3.825
8382,3.772
8383,3.719
8384,3.666
8385,3.612
8386,3.559
8387,3.506
8388,3.453
8389,3.4
8390,3.395
8391,3.39
8392,3.384
8393,3.379
8394,3.374
8395,3.369
8396,3.364
8397,3.358
8398,3.353
8399,3.348
8400,3.343
8401,3.338
8402,3.332
8403,3.327
8404,3.322
8405,3.317
8406,3.311
8407,3.306
8408,3.301
8409,3.296
8410,3.291
8411,3.285
8412,3.28
8413,3.275
8414,3.27
8415,3.265
8416,3.259
8417,3.254
8418,3.249
8419,3.244
8420,3.239
8421,3.233
8422,3.228
8423,3.223
8424,3.218
8425,3.212
8426,3.207
8427,3.202
8428,3.197
8429,3.192
8430,3.186
8431,3.181
8432,3.176
8433,3.171
8434,3.166
8435,3.16
8436,3.155
8437,3.15
8438,3.145
8439,3.14
8440,3.134
8441,3.129
8442,3.124
8443,3.119
8444,3.114
8445,3.108
8446,3.103
8447,3.098
8448,3.093
8449,3.088
8450,3.082
8451,3.077
8452,3.072
8453,3.067
8454,3.061
8455,3.056
8456,3.051
8457,3.046
8458,3.041
8459,3.035
8460,3.03
8461,3.025
8462,3.02
8463,3.015
8464,3.009
8465,3.004
8466,2.999
8467,2.994
8468,2.989
8469,2.983
8470,2.978
8471,2.973
8472,2.968
8473,2.962
8474,2.957
8475,2.952
8476,2.947
8477,2.942
8478,2.936
8479,2.931
8480,2.926
8481,2.921
8482,2.916
8483,2.91
8484,2.905
8485,2.9
8486,2.893
8487,2.885
8488,2.878
8489,2.871
8490,2.864
8491,2.856
8492,2.849
8493,2.842
8494,2.834
8495,2.827
8496,2.82
8497,2.812
8498,2.805
8499,2.798
8500,2.791
8501,2.783
8502,2.776
8503,2.769
8504,2.761
8505,2.754
8506,2.747
8507,2.74
8508,2.732
8509,2.725
8510,2.718
8511,2.71
8512,2.703
8513,2.696
8514,2.689
8515,2.681
8516,2.674
8517,2.667
8518,2.659
8519,2.652
8520,2.645
8521,2.638
8522,2.63
8523,2.623
8524,2.616
8525,2.608
8526,2.601
8527,2.594
8528,2.586
8529,2.579
8530,2.572
8531,2.565
8532,2.557
8533,2.55
8534,2.543
8535,2.535
8536,2.528
8537,2.521
8538,2.514
8539,2.506
8540,2.499
8541,2.492
8542,2.484
8543,2.477
8544,2.47
8545,2.462
8546,2.455
8547,2.448
8548,2.441
8549,2.433
8550,2.426
8551,2.419
8552,2.411
8553,2.404
8554,2.397
8555,2.39
8556,2.382
8557,2.375
8558,2.368
8559,2.36
8560,2.353
8561,2.346
8562,2.339
8563,2.331
8564,2.324
8565,2.317
8566,2.309
8567,2.302
8568,2.295
8569,2.288
8570,2.28
8571,2.273
8572,2.266
8573,2.258
8574,2.251
8575,2.244
8576,2.236
8577,2.229
8578,2.222
8579,2.215
8580,2.207
8581,2.2
8582,2.235
8583,2.271
8584,2.306
8585,2.342
8586,2.377
8587,2.412
8588,2.448
8589,2.483
8590,2.519
8591,2.554
8592,2.59
8593,2.625
8594,2.66
8595,2.696
8596,2.731
8597,2.767
8598,2.802
8599,2.838
8600,2.873
8601,2.908
8602,2.944
8603,2.979
8604,3.015
8605,3.05
8606,3.085
8607,3.121
8608,3.156
8609,3.192
8610,3.227
8611,3.262
8612,3.298
8613,3.333
8614,3.369
8615,3.404
8616,3.44
8617,3.475
8618,3.51
8619,3.546
8620,3.581
8621,3.617
8622,3.652
8623,3.688
8624,3.723
8625,3.758
8626,3.794
8627,3.829
8628,3.865
8629,3.9
8630,3.935
8631,3.971
8632,4.006
8633,4.042
8634,4.077
8635,4.112
8636,4.148
8637,4.183
8638,4.219
8639,4.254
8640,4.29
8641,4.325
8642,4.36
8643,4.396
8644,4.431
8645,4.467
8646,4.502
8647,4.538
8648,4.573
8649,4.608
8650,4.644
8651,4.679
8652,4.715
8653,4.75
8654,4.785
8655,4.821
8656,4.856
8657,4.892
8658,4.927
8659,4.962
8660,4.998
8661,5.033
8662,5.069
8663,5.104
8664,5.14
8665,5.175
8666,5.21
8667,5.246
8668,5.281
8669,5.317
8670,5.352
8671,5.387
8672,5.423
8673,5.458
8674,5.494
8675,5.529
8676,5.565
8677,5.6
8678,5.598
8679,5.596
8680,5.594
8681,5.592
8682,5.59
8683,5.587
8684,5.585
8685,5.583
8686,5.581
8687,5.579
8688,5.577
8689,5.575
8690,5.573
8691,5.571
8692,5.569
8693,5.567
8694,5.565
8695,5.562
8696,5.56
8697,5.558
8698,5.556
8699,5.554
8700,5.552
8701,5.55
8702,5.548
8703,5.546
8704,5.544
8705,5.542
8706,5.54
8707,5.538
8708,5.535
8709,5.533
8710,5.531
8711,5.529
8712,5.527
8713,5.525
8714,5.523
8715,5.521
8716,5.519
8717,5.517
8718,5.515
8719,5.512
8720,5.51
8721,5.508
8722,5.506
8723,5.504
8724,5.502
8725,5.5
8726,5.498
8727,5.496
8728,5.494
8729,5.492
8730,5.49
8731,5.488
8732,5.485
8733,5.483
8734,5.481
8735,5.479
8736,5.477
8737,5.475
8738,5.473
8739,5.471
